purchase_date,flight_date,day_of_week,origin,destination,airline,days_to_flight,departure_time,class,stops,ticket_price
2024-04-29,2024-05-30,Thursday,ANK,ADB,SunExpress,31,15:45,Economy,0,984
2024-05-05,2024-05-19,Sunday,AYT,ADB,AnadoluJet,14,20:00,Economy,1,799
2024-07-08,2024-08-09,Friday,IST,ADB,AnadoluJet,32,17:45,Economy,0,849
2024-02-10,2024-03-26,Tuesday,ADB,AYT,Pegasus,45,14:45,Economy,0,910
2024-03-15,2024-04-02,Tuesday,ESB,ANK,SunExpress,18,12:00,Economy,0,1023
2024-03-05,2024-05-03,Friday,IZM,ADB,Pegasus,59,10:45,Economy,1,691
2024-01-10,2024-02-23,Friday,ANK,IST,Pegasus,44,21:00,Business,1,1973
2024-08-08,2024-08-27,Tuesday,ESB,IZM,SunExpress,19,20:15,Economy,0,1074
2024-03-07,2024-03-15,Friday,ESB,IZM,Pegasus,8,05:00,Economy,0,1132
2024-07-17,2024-08-13,Tuesday,AYT,IST,SunExpress,27,22:00,Economy,1,828
2023-12-06,2024-01-07,Sunday,ESB,ADB,AnadoluJet,32,21:45,Economy,1,849
2024-05-01,2024-06-12,Wednesday,ANK,IST,Turkish Airlines,42,09:15,Economy,0,950
2024-05-06,2024-05-27,Monday,IST,ADB,AnadoluJet,21,13:30,Business,0,2207
2024-05-20,2024-06-14,Friday,IST,ANK,AnadoluJet,25,01:45,Economy,0,1038
2024-08-29,2024-09-20,Friday,IST,ANK,SunExpress,22,07:15,Business,0,2117
2024-05-03,2024-06-03,Monday,IST,ESB,Turkish Airlines,31,08:45,Economy,1,885
2024-07-26,2024-08-07,Wednesday,ANK,ESB,Turkish Airlines,12,04:45,Economy,0,953
2024-06-20,2024-07-09,Tuesday,ADB,IST,SunExpress,19,21:45,Business,0,2135
2024-08-05,2024-08-21,Wednesday,IZM,ADB,AnadoluJet,16,05:30,Economy,0,1001
2024-10-20,2024-12-09,Monday,ADB,AYT,Turkish Airlines,50,19:15,Business,0,2085
2024-10-13,2024-11-07,Thursday,AYT,ADB,SunExpress,25,08:30,Economy,0,991
2023-12-28,2024-01-03,Wednesday,ADB,ESB,Pegasus,6,01:00,Economy,1,908
2024-05-05,2024-06-14,Friday,ADB,ANK,Turkish Airlines,40,23:45,Economy,0,920
2024-10-17,2024-10-23,Wednesday,IZM,AYT,Turkish Airlines,6,11:45,Economy,0,1084
2024-09-10,2024-10-03,Thursday,ANK,AYT,SunExpress,23,14:30,Economy,0,897
2024-07-22,2024-07-31,Wednesday,IST,IZM,Turkish Airlines,9,11:15,Economy,1,835
2024-01-25,2024-02-28,Wednesday,ANK,AYT,Turkish Airlines,34,09:45,Economy,0,952
2024-03-07,2024-03-25,Monday,ANK,AYT,Pegasus,18,09:15,Economy,0,1038
2024-06-21,2024-07-25,Thursday,IST,ADB,Turkish Airlines,34,19:45,Economy,0,959
2024-09-27,2024-11-20,Wednesday,ANK,ADB,SunExpress,54,05:30,Economy,1,598
2024-11-01,2024-12-08,Sunday,AYT,IZM,SunExpress,37,23:45,Business,0,2021
2023-12-15,2024-01-01,Monday,AYT,IST,SunExpress,17,20:30,Economy,0,1018
2024-06-26,2024-08-01,Thursday,AYT,ADB,Turkish Airlines,36,20:30,Economy,0,877
2024-02-23,2024-03-10,Sunday,ANK,ESB,AnadoluJet,16,07:30,Business,1,2083
2023-12-30,2024-02-01,Thursday,IZM,ESB,Turkish Airlines,33,06:45,Economy,0,855
2024-09-28,2024-10-03,Thursday,ANK,IST,SunExpress,5,09:00,Economy,0,1052
2024-05-16,2024-06-21,Friday,IZM,ESB,Turkish Airlines,36,23:00,Economy,0,905
2024-09-02,2024-10-21,Monday,ESB,ADB,SunExpress,49,10:45,Business,0,1988
2024-04-10,2024-06-03,Monday,ANK,IST,SunExpress,54,07:15,Economy,0,826
2024-07-01,2024-07-07,Sunday,AYT,IZM,AnadoluJet,6,15:15,Economy,0,1032
2024-02-24,2024-03-21,Thursday,ADB,AYT,AnadoluJet,26,07:00,Economy,0,1052
2023-12-12,2024-01-31,Wednesday,IZM,ANK,SunExpress,50,22:45,Economy,0,913
2024-07-26,2024-07-30,Tuesday,IST,ANK,Pegasus,4,15:45,Economy,0,1075
2024-07-31,2024-08-23,Friday,ADB,AYT,Pegasus,23,18:30,Business,0,2261
2024-06-17,2024-06-19,Wednesday,ANK,IZM,Turkish Airlines,2,04:15,Economy,0,1014
2024-06-24,2024-08-05,Monday,ANK,AYT,Pegasus,42,07:30,Economy,1,714
2024-02-11,2024-02-26,Monday,ESB,IZM,SunExpress,15,13:00,Business,0,2234
2024-08-08,2024-08-13,Tuesday,IST,IZM,Turkish Airlines,5,00:45,Business,0,2237
2024-07-12,2024-08-05,Monday,ANK,AYT,SunExpress,24,19:30,Economy,0,960
2024-01-17,2024-03-09,Saturday,ESB,IZM,Turkish Airlines,52,02:45,Economy,0,805
2024-09-12,2024-11-04,Monday,ESB,AYT,Pegasus,53,10:30,Economy,0,759
2024-07-05,2024-07-20,Saturday,ADB,ANK,Turkish Airlines,15,08:15,Economy,1,969
2024-02-29,2024-03-16,Saturday,IZM,ANK,SunExpress,16,09:30,Economy,1,918
2024-01-24,2024-02-08,Thursday,ANK,IST,SunExpress,15,15:45,Business,0,2304
2024-06-30,2024-07-11,Thursday,IZM,ADB,SunExpress,11,01:45,Economy,1,849
2024-04-21,2024-05-14,Tuesday,ANK,AYT,SunExpress,23,06:30,Economy,0,951
2024-08-30,2024-09-05,Thursday,ANK,IST,Pegasus,6,01:45,Economy,0,1126
2024-04-03,2024-05-26,Sunday,IST,ESB,AnadoluJet,53,04:30,Business,0,2121
2024-07-22,2024-08-27,Tuesday,AYT,ESB,SunExpress,36,22:45,Economy,1,838
2024-08-20,2024-10-01,Tuesday,AYT,IZM,Turkish Airlines,42,02:15,Economy,0,860
2024-01-28,2024-02-26,Monday,ANK,ADB,Pegasus,29,20:30,Economy,0,980
2023-12-30,2024-01-21,Sunday,AYT,ANK,Turkish Airlines,22,15:45,Economy,0,943
2024-05-21,2024-06-28,Friday,IST,IZM,Turkish Airlines,38,02:15,Economy,0,970
2024-11-03,2024-12-12,Thursday,ESB,AYT,Turkish Airlines,39,00:00,Economy,0,948
2023-12-15,2024-01-17,Wednesday,ADB,ESB,AnadoluJet,33,06:45,Economy,0,951
2024-02-17,2024-02-23,Friday,AYT,IST,Turkish Airlines,6,22:45,Economy,0,1161
2024-08-28,2024-09-04,Wednesday,ESB,ADB,Turkish Airlines,7,00:45,Economy,0,1112
2024-05-09,2024-05-11,Saturday,ADB,ANK,AnadoluJet,2,22:45,Economy,0,1161
2024-02-21,2024-03-25,Monday,ADB,AYT,AnadoluJet,33,00:30,Economy,0,904
2024-06-12,2024-06-28,Friday,AYT,ESB,Pegasus,16,18:30,Economy,0,1060
2024-10-24,2024-12-04,Wednesday,IST,ESB,Pegasus,41,22:00,Economy,0,917
2024-11-19,2024-12-02,Monday,ADB,IST,AnadoluJet,13,13:45,Economy,0,939
2024-09-06,2024-11-04,Monday,ESB,ANK,Turkish Airlines,59,15:00,Business,0,1997
2024-01-03,2024-01-08,Monday,IST,AYT,Pegasus,5,02:00,Economy,0,1085
2024-01-04,2024-01-24,Wednesday,IST,ADB,Turkish Airlines,20,18:30,Economy,1,841
2024-02-22,2024-04-06,Saturday,ANK,AYT,Turkish Airlines,44,17:30,Economy,0,784
2024-10-14,2024-12-07,Saturday,IST,IZM,Pegasus,54,09:45,Economy,0,734
2024-11-10,2024-12-08,Sunday,ADB,IZM,Pegasus,28,15:15,Business,0,2142
2024-06-23,2024-07-02,Tuesday,AYT,ESB,Turkish Airlines,9,09:15,Economy,0,1041
2024-01-03,2024-01-17,Wednesday,IZM,ADB,Pegasus,14,20:30,Business,1,2109
2023-11-26,2024-01-25,Thursday,ANK,AYT,SunExpress,60,17:15,Business,0,1907
2023-12-21,2024-01-21,Sunday,ANK,ESB,Pegasus,31,22:00,Economy,0,1004
2024-04-06,2024-05-29,Wednesday,ESB,ANK,Turkish Airlines,53,02:15,Economy,0,891
2024-05-12,2024-06-22,Saturday,ADB,AYT,SunExpress,41,07:00,Economy,0,888
2024-08-13,2024-09-30,Monday,IST,ANK,SunExpress,48,23:45,Business,1,1904
2024-10-06,2024-10-25,Friday,IZM,IST,Turkish Airlines,19,22:00,Economy,0,1046
2024-05-12,2024-05-20,Monday,IST,IZM,AnadoluJet,8,12:15,Economy,0,998
2024-07-18,2024-08-03,Saturday,IST,ESB,Pegasus,16,23:00,Economy,0,1089
2024-01-21,2024-02-11,Sunday,ANK,ESB,AnadoluJet,21,09:15,Economy,0,929
2024-02-26,2024-03-20,Wednesday,ANK,ADB,Turkish Airlines,23,17:30,Economy,1,888
2023-12-26,2024-02-03,Saturday,AYT,ANK,AnadoluJet,39,00:45,Business,0,2182
2024-07-04,2024-07-31,Wednesday,ANK,ESB,AnadoluJet,27,10:15,Economy,0,1032
2024-10-21,2024-10-25,Friday,ADB,IST,Turkish Airlines,4,19:45,Business,0,2325
2024-09-29,2024-10-20,Sunday,ESB,AYT,AnadoluJet,21,18:00,Economy,1,750
2024-04-14,2024-06-08,Saturday,IZM,ADB,AnadoluJet,55,06:45,Economy,0,873
2024-03-14,2024-03-21,Thursday,ANK,IST,Turkish Airlines,7,08:45,Economy,0,998
2024-02-20,2024-02-24,Saturday,IST,IZM,Turkish Airlines,4,18:15,Economy,0,1040
2024-04-17,2024-05-05,Sunday,ESB,AYT,Pegasus,18,11:30,Economy,0,980
2024-02-01,2024-03-10,Sunday,IZM,ESB,Turkish Airlines,38,20:00,Economy,0,966
2024-11-26,2024-12-16,Monday,ESB,ADB,SunExpress,20,02:45,Economy,0,995
2024-09-06,2024-10-25,Friday,ANK,ADB,SunExpress,49,15:00,Economy,0,899
2023-11-08,2024-01-01,Monday,IST,ADB,AnadoluJet,54,21:45,Economy,1,585
2024-04-27,2024-06-03,Monday,IZM,ANK,AnadoluJet,37,10:45,Economy,0,869
2024-11-05,2024-12-28,Saturday,AYT,ANK,AnadoluJet,53,20:00,Economy,0,852
2024-10-19,2024-11-13,Wednesday,IST,IZM,Turkish Airlines,25,16:00,Economy,0,936
2024-06-07,2024-07-17,Wednesday,AYT,ANK,SunExpress,40,12:15,Economy,0,881
2024-01-17,2024-02-22,Thursday,AYT,ANK,SunExpress,36,13:30,Business,1,1898
2024-07-08,2024-08-13,Tuesday,AYT,ADB,Turkish Airlines,36,08:15,Economy,0,914
2024-01-27,2024-02-03,Saturday,ADB,ANK,AnadoluJet,7,20:15,Economy,1,956
2024-12-08,2024-12-13,Friday,IZM,AYT,Pegasus,5,03:15,Economy,0,1171
2024-03-07,2024-03-14,Thursday,ADB,AYT,AnadoluJet,7,12:15,Economy,0,1140
2024-09-16,2024-09-29,Sunday,ADB,IZM,SunExpress,13,13:45,Economy,1,893
2024-03-23,2024-05-12,Sunday,AYT,IST,SunExpress,50,06:45,Economy,0,795
2024-01-03,2024-02-10,Saturday,IZM,IST,AnadoluJet,38,15:00,Economy,1,788
2024-08-12,2024-09-30,Monday,ANK,AYT,Pegasus,49,14:45,Economy,0,835
2024-05-19,2024-07-11,Thursday,IST,IZM,AnadoluJet,53,05:30,Economy,0,900
2023-12-29,2024-02-19,Monday,AYT,IST,Turkish Airlines,52,19:30,Economy,0,783
2024-09-03,2024-10-20,Sunday,AYT,ADB,Pegasus,47,14:15,Economy,0,876
2024-04-13,2024-05-17,Friday,ESB,IZM,SunExpress,34,16:45,Economy,0,944
2024-08-14,2024-09-06,Friday,ESB,IZM,AnadoluJet,23,16:00,Economy,0,934
2024-01-31,2024-03-03,Sunday,ADB,AYT,SunExpress,32,02:00,Economy,1,791
2024-02-04,2024-04-02,Tuesday,IST,ESB,Pegasus,58,03:15,Economy,0,848
2024-11-29,2024-12-11,Wednesday,IZM,ESB,AnadoluJet,12,06:00,Economy,0,1012
2024-03-30,2024-04-04,Thursday,AYT,IST,SunExpress,5,20:15,Economy,0,1120
2023-12-02,2024-01-04,Thursday,AYT,ADB,Turkish Airlines,33,01:00,Economy,0,899
2024-10-05,2024-12-04,Wednesday,AYT,ANK,Pegasus,60,00:00,Economy,0,890
2024-06-16,2024-07-28,Sunday,IST,ESB,SunExpress,42,02:45,Economy,0,834
2024-01-20,2024-01-26,Friday,AYT,ANK,Pegasus,6,23:15,Economy,1,938
2024-06-20,2024-08-19,Monday,IST,ADB,Pegasus,60,13:00,Economy,1,707
2024-06-02,2024-07-17,Wednesday,AYT,ADB,AnadoluJet,45,20:15,Economy,0,863
2024-05-10,2024-05-20,Monday,AYT,IZM,AnadoluJet,10,11:00,Economy,0,991
2024-06-21,2024-07-14,Sunday,IST,AYT,Turkish Airlines,23,03:45,Economy,0,1054
2024-08-07,2024-08-21,Wednesday,ESB,IST,Turkish Airlines,14,13:30,Economy,0,1120
2024-09-04,2024-10-09,Wednesday,ANK,AYT,SunExpress,35,15:30,Economy,0,834
2024-03-12,2024-04-30,Tuesday,IST,IZM,Pegasus,49,03:15,Economy,0,878
2024-08-18,2024-10-01,Tuesday,AYT,IST,Turkish Airlines,44,18:30,Economy,0,906
2024-06-07,2024-07-20,Saturday,IZM,ESB,Turkish Airlines,43,21:15,Economy,0,786
2024-09-18,2024-10-31,Thursday,IST,AYT,Turkish Airlines,43,17:00,Economy,0,849
2024-06-20,2024-08-09,Friday,IZM,ANK,SunExpress,50,15:45,Business,1,1827
2024-08-03,2024-08-13,Tuesday,ADB,IZM,Turkish Airlines,10,04:15,Economy,1,893
2024-02-07,2024-03-07,Thursday,IST,ADB,AnadoluJet,29,18:30,Economy,1,878
2024-01-04,2024-01-28,Sunday,ESB,AYT,Pegasus,24,22:30,Business,0,2143
2024-09-18,2024-11-03,Sunday,ADB,ANK,SunExpress,46,17:15,Business,0,1999
2023-12-29,2024-01-11,Thursday,ADB,IZM,AnadoluJet,13,01:15,Economy,1,870
2024-07-16,2024-08-05,Monday,ESB,IZM,Pegasus,20,06:30,Economy,0,1087
2024-01-23,2024-02-12,Monday,ANK,IZM,Turkish Airlines,20,01:15,Economy,0,963
2024-10-02,2024-11-18,Monday,ESB,AYT,SunExpress,47,11:00,Economy,0,774
2024-07-25,2024-08-24,Saturday,ANK,AYT,AnadoluJet,30,23:30,Economy,0,927
2024-01-01,2024-02-28,Wednesday,ANK,AYT,SunExpress,58,17:30,Economy,1,715
2024-02-27,2024-03-19,Tuesday,IZM,IST,SunExpress,21,01:15,Business,1,2080
2024-10-28,2024-12-18,Wednesday,AYT,IST,Turkish Airlines,51,13:45,Economy,0,938
2024-12-31,2024-12-31,Tuesday,ADB,IZM,AnadoluJet,0,11:00,Economy,0,1054
2024-08-09,2024-08-11,Sunday,ANK,ADB,SunExpress,2,15:15,Economy,0,1087
2024-09-07,2024-10-03,Thursday,IST,ESB,SunExpress,26,18:15,Economy,1,873
2024-04-05,2024-05-19,Sunday,IST,ADB,AnadoluJet,44,10:45,Economy,1,766
2024-07-02,2024-07-29,Monday,ANK,ADB,Turkish Airlines,27,10:15,Economy,0,1027
2024-03-16,2024-03-26,Tuesday,AYT,ANK,SunExpress,10,22:00,Economy,0,998
2024-01-07,2024-01-25,Thursday,ADB,IZM,Pegasus,18,05:30,Economy,0,984
2024-02-20,2024-04-20,Saturday,AYT,IST,Pegasus,60,23:30,Economy,0,833
2024-01-20,2024-01-24,Wednesday,IST,AYT,Turkish Airlines,4,11:00,Business,0,2302
2024-04-30,2024-05-14,Tuesday,ESB,IZM,Pegasus,14,03:00,Economy,0,1084
2024-04-05,2024-05-15,Wednesday,ADB,IZM,Turkish Airlines,40,14:00,Economy,0,920
2024-04-16,2024-05-12,Sunday,ADB,IST,Pegasus,26,05:45,Economy,0,929
2024-10-26,2024-12-08,Sunday,ANK,ADB,AnadoluJet,43,09:15,Economy,0,846
2024-06-23,2024-07-29,Monday,AYT,ESB,AnadoluJet,36,08:45,Economy,0,850
2024-04-17,2024-05-12,Sunday,ESB,IST,AnadoluJet,25,18:45,Economy,0,932
2024-03-22,2024-05-05,Sunday,ADB,AYT,Pegasus,44,02:00,Economy,1,731
2024-09-03,2024-09-16,Monday,AYT,IZM,AnadoluJet,13,07:15,Business,0,2206
2024-06-30,2024-06-30,Sunday,ADB,ANK,SunExpress,0,11:45,Economy,0,1019
2024-02-10,2024-02-28,Wednesday,ADB,IZM,SunExpress,18,07:15,Economy,0,1102
2023-12-17,2024-01-03,Wednesday,ANK,ADB,SunExpress,17,16:00,Economy,0,1066
2024-03-24,2024-04-12,Friday,AYT,IST,Pegasus,19,12:30,Economy,1,933
2024-11-26,2024-12-12,Thursday,ESB,IZM,Turkish Airlines,16,18:30,Business,0,2258
2024-11-29,2024-12-09,Monday,IST,ESB,Pegasus,10,01:45,Business,1,2105
2024-06-11,2024-06-15,Saturday,ESB,ADB,AnadoluJet,4,06:15,Economy,0,1012
2024-03-05,2024-04-28,Sunday,IST,AYT,Turkish Airlines,54,04:00,Business,0,2116
2024-01-02,2024-02-03,Saturday,ADB,AYT,AnadoluJet,32,22:45,Economy,0,977
2024-08-23,2024-10-11,Friday,ESB,ANK,AnadoluJet,49,08:30,Economy,1,611
2024-01-25,2024-02-20,Tuesday,AYT,IST,AnadoluJet,26,15:00,Economy,0,1003
2024-05-23,2024-06-13,Thursday,ESB,IZM,Pegasus,21,17:30,Economy,1,795
2024-06-12,2024-07-09,Tuesday,IST,AYT,Turkish Airlines,27,13:30,Economy,1,786
2024-11-28,2024-12-22,Sunday,ESB,AYT,SunExpress,24,03:00,Business,1,2096
2024-06-30,2024-07-28,Sunday,IST,AYT,AnadoluJet,28,13:30,Business,1,1930
2024-08-05,2024-09-18,Wednesday,IZM,IST,AnadoluJet,44,06:00,Business,0,2019
2024-04-19,2024-06-15,Saturday,ESB,IZM,Pegasus,57,23:30,Business,0,2022
2024-06-15,2024-07-10,Wednesday,AYT,ESB,AnadoluJet,25,22:45,Economy,1,886
2024-10-23,2024-11-07,Thursday,ANK,ADB,SunExpress,15,22:45,Business,0,2228
2024-04-18,2024-05-03,Friday,AYT,ANK,AnadoluJet,15,18:15,Economy,0,1112
2024-02-23,2024-04-11,Thursday,IST,ESB,Pegasus,48,16:00,Economy,0,766
2024-05-31,2024-07-29,Monday,IZM,ESB,Pegasus,59,21:30,Economy,0,779
2024-08-09,2024-08-12,Monday,ADB,IST,SunExpress,3,11:15,Economy,0,1032
2024-05-02,2024-05-30,Thursday,ESB,IZM,Turkish Airlines,28,10:45,Economy,0,1045
2024-04-24,2024-06-06,Thursday,AYT,IST,SunExpress,43,00:15,Economy,1,675
2024-09-23,2024-11-04,Monday,ADB,IZM,Turkish Airlines,42,05:15,Economy,0,883
2024-08-01,2024-08-17,Saturday,ANK,AYT,AnadoluJet,16,06:30,Economy,0,947
2024-04-19,2024-06-11,Tuesday,IST,ADB,SunExpress,53,03:00,Economy,1,671
2024-08-25,2024-09-07,Saturday,AYT,IST,AnadoluJet,13,23:30,Economy,0,962
2024-07-09,2024-08-06,Tuesday,ESB,IST,Pegasus,28,15:15,Economy,0,946
2024-11-06,2024-11-06,Wednesday,IST,ADB,Pegasus,0,10:45,Economy,0,1190
2024-01-09,2024-02-07,Wednesday,IZM,AYT,AnadoluJet,29,04:00,Business,0,2075
2024-12-11,2024-12-20,Friday,IST,ESB,Pegasus,9,21:30,Economy,0,1011
2023-12-05,2024-01-18,Thursday,ANK,ADB,AnadoluJet,44,16:45,Economy,0,844
2023-12-22,2024-01-29,Monday,IZM,AYT,Pegasus,38,05:30,Economy,0,938
2024-09-22,2024-10-28,Monday,ADB,IZM,SunExpress,36,03:30,Economy,1,705
2024-03-13,2024-04-12,Friday,ANK,AYT,Turkish Airlines,30,03:15,Economy,1,724
2024-04-18,2024-05-07,Tuesday,ANK,IST,AnadoluJet,19,14:00,Economy,1,806
2024-04-11,2024-05-30,Thursday,IZM,ESB,Pegasus,49,07:30,Economy,0,873
2024-07-09,2024-07-14,Sunday,IZM,AYT,AnadoluJet,5,23:45,Economy,0,1072
2024-10-01,2024-11-11,Monday,ADB,ANK,SunExpress,41,10:00,Economy,0,857
2024-06-30,2024-07-05,Friday,IZM,IST,AnadoluJet,5,09:15,Economy,1,993
2024-10-09,2024-10-27,Sunday,IZM,AYT,SunExpress,18,11:15,Economy,0,958
2024-05-16,2024-06-19,Wednesday,AYT,IST,AnadoluJet,34,08:00,Economy,0,912
2024-06-02,2024-07-12,Friday,ESB,IST,Turkish Airlines,40,22:15,Economy,0,849
2024-07-28,2024-08-26,Monday,IZM,ADB,AnadoluJet,29,09:15,Economy,0,1000
2024-04-11,2024-05-05,Sunday,ANK,ESB,SunExpress,24,17:15,Economy,0,957
2024-04-10,2024-05-16,Thursday,AYT,IZM,Pegasus,36,23:15,Business,0,2076
2024-03-20,2024-05-06,Monday,ADB,ANK,AnadoluJet,47,19:15,Economy,0,784
2024-09-09,2024-09-29,Sunday,ANK,IST,SunExpress,20,02:15,Economy,0,902
2024-06-18,2024-06-25,Tuesday,ADB,AYT,Turkish Airlines,7,04:30,Economy,1,894
2024-03-11,2024-04-24,Wednesday,ANK,ADB,SunExpress,44,12:15,Business,1,1899
2024-10-04,2024-10-20,Sunday,AYT,ADB,AnadoluJet,16,01:30,Economy,0,928
2024-11-11,2024-11-15,Friday,ESB,ADB,SunExpress,4,14:45,Economy,1,945
2024-08-24,2024-08-29,Thursday,ADB,IST,SunExpress,5,22:45,Business,1,2135
2024-09-21,2024-11-01,Friday,AYT,ESB,AnadoluJet,41,14:15,Economy,0,874
2024-09-13,2024-11-12,Tuesday,IZM,ANK,SunExpress,60,21:15,Business,0,2004
2024-11-02,2024-12-01,Sunday,ANK,IZM,SunExpress,29,21:30,Economy,0,915
2024-07-23,2024-08-11,Sunday,ANK,ESB,Pegasus,19,12:30,Economy,0,1057
2023-12-04,2024-01-06,Saturday,ESB,IST,Pegasus,33,16:45,Economy,1,867
2024-10-20,2024-11-23,Saturday,ANK,IST,Pegasus,34,20:15,Economy,0,961
2024-07-23,2024-08-30,Friday,IZM,IST,SunExpress,38,13:30,Economy,0,993
2023-12-04,2024-01-13,Saturday,ANK,ESB,Turkish Airlines,40,06:30,Business,0,2077
2024-05-04,2024-05-13,Monday,IST,IZM,Turkish Airlines,9,00:15,Economy,1,828
2024-12-02,2024-12-05,Thursday,ESB,ANK,AnadoluJet,3,12:15,Economy,0,1032
2024-12-08,2024-12-21,Saturday,ANK,ADB,Pegasus,13,08:00,Business,1,2006
2024-08-18,2024-09-25,Wednesday,ADB,ESB,SunExpress,38,12:15,Business,0,2068
2024-01-28,2024-03-22,Friday,AYT,IZM,Turkish Airlines,54,08:45,Business,1,1781
2024-09-20,2024-11-08,Friday,AYT,IZM,AnadoluJet,49,15:15,Business,0,2110
2024-01-02,2024-02-04,Sunday,IZM,ESB,Turkish Airlines,33,14:45,Economy,0,915
2024-07-02,2024-08-21,Wednesday,IST,IZM,SunExpress,50,00:15,Business,0,1983
2024-02-20,2024-03-06,Wednesday,AYT,ADB,AnadoluJet,15,15:45,Economy,0,1120
2024-10-22,2024-10-22,Tuesday,IZM,ADB,AnadoluJet,0,18:15,Economy,0,1119
2024-03-04,2024-03-24,Sunday,ANK,IST,SunExpress,20,20:15,Economy,0,952
2024-02-06,2024-02-13,Tuesday,IST,IZM,SunExpress,7,22:30,Economy,0,969
2024-02-09,2024-02-26,Monday,IZM,ADB,SunExpress,17,17:15,Economy,0,928
2024-02-07,2024-03-15,Friday,ESB,IZM,Pegasus,37,02:45,Economy,0,869
2024-05-08,2024-06-28,Friday,AYT,ADB,Turkish Airlines,51,19:15,Economy,0,764
2024-06-08,2024-06-18,Tuesday,ESB,IST,SunExpress,10,03:45,Economy,0,1085
2024-01-22,2024-02-10,Saturday,IST,ANK,SunExpress,19,14:45,Economy,0,958
2024-01-30,2024-03-10,Sunday,IST,ADB,Pegasus,40,11:00,Business,0,2071
2023-12-22,2024-01-12,Friday,ANK,ESB,Turkish Airlines,21,23:45,Economy,1,904
2024-06-17,2024-08-13,Tuesday,ESB,ADB,Turkish Airlines,57,17:15,Economy,0,862
2024-01-16,2024-03-01,Friday,AYT,ADB,SunExpress,45,06:30,Economy,0,813
2024-06-05,2024-06-08,Saturday,IST,ADB,Pegasus,3,07:30,Economy,0,1088
2024-09-17,2024-11-10,Sunday,ANK,IST,SunExpress,54,06:15,Economy,0,764
2024-05-22,2024-06-01,Saturday,IZM,ESB,SunExpress,10,23:45,Economy,0,1102
2024-07-29,2024-09-23,Monday,ANK,IZM,Pegasus,56,01:15,Economy,0,853
2024-02-13,2024-03-18,Monday,AYT,ANK,Pegasus,34,20:45,Economy,0,937
2024-06-22,2024-07-25,Thursday,ADB,ESB,SunExpress,33,21:45,Economy,0,1009
2024-10-31,2024-12-30,Monday,IZM,ESB,Pegasus,60,15:45,Economy,0,742
2024-02-11,2024-03-23,Saturday,ANK,IST,Turkish Airlines,41,11:45,Economy,1,819
2024-01-23,2024-03-05,Tuesday,ADB,ESB,Pegasus,42,06:15,Economy,1,751
2024-09-02,2024-10-22,Tuesday,IZM,AYT,AnadoluJet,50,09:15,Economy,0,781
2024-06-22,2024-08-02,Friday,ESB,AYT,Pegasus,41,02:15,Economy,0,797
2023-12-25,2024-02-08,Thursday,AYT,ADB,SunExpress,45,22:00,Economy,0,950
2023-12-07,2024-01-22,Monday,IZM,ESB,AnadoluJet,46,22:45,Economy,0,966
2023-12-02,2024-01-24,Wednesday,ESB,IST,Pegasus,53,13:00,Economy,0,787
2024-08-10,2024-10-02,Wednesday,AYT,ANK,Pegasus,53,19:00,Economy,0,826
2024-03-29,2024-05-22,Wednesday,AYT,IST,AnadoluJet,54,21:15,Economy,0,913
2024-07-07,2024-07-07,Sunday,ESB,ANK,Turkish Airlines,0,11:15,Economy,1,1034
2024-10-09,2024-11-05,Tuesday,IST,ADB,Pegasus,27,03:45,Economy,0,1050
2024-07-06,2024-09-02,Monday,ESB,ANK,AnadoluJet,58,05:00,Economy,1,635
2024-06-04,2024-06-11,Tuesday,IST,AYT,Pegasus,7,12:00,Economy,0,986
2024-04-01,2024-04-21,Sunday,ADB,ANK,Turkish Airlines,20,20:45,Economy,1,888
2024-10-06,2024-10-24,Thursday,IZM,ANK,SunExpress,18,07:45,Economy,0,1007
2024-04-06,2024-04-09,Tuesday,IST,ADB,Pegasus,3,07:00,Business,0,2200
2024-03-29,2024-04-02,Tuesday,ESB,AYT,Turkish Airlines,4,01:45,Economy,0,1169
2024-06-24,2024-06-24,Monday,IZM,ANK,Pegasus,0,05:00,Economy,0,1069
2024-08-28,2024-09-29,Sunday,IZM,ESB,Turkish Airlines,32,13:15,Business,0,2211
2024-01-31,2024-02-29,Thursday,ESB,IST,SunExpress,29,14:00,Economy,0,955
2023-12-30,2024-02-01,Thursday,ADB,IZM,SunExpress,33,19:15,Business,0,2220
2024-07-10,2024-08-09,Friday,AYT,ANK,SunExpress,30,20:30,Business,0,2059
2024-02-24,2024-03-12,Tuesday,AYT,ESB,Turkish Airlines,17,15:15,Economy,0,971
2024-03-30,2024-05-07,Tuesday,AYT,ANK,Turkish Airlines,38,01:00,Economy,1,775
2024-07-07,2024-07-27,Saturday,ANK,IZM,SunExpress,20,23:00,Economy,0,1062
2024-03-08,2024-03-11,Monday,ESB,IZM,AnadoluJet,3,22:00,Business,0,2291
2024-05-21,2024-07-08,Monday,AYT,ESB,Turkish Airlines,48,06:00,Economy,0,773
2024-10-27,2024-12-09,Monday,ESB,IST,Pegasus,43,20:15,Economy,0,933
2024-01-24,2024-03-19,Tuesday,IST,IZM,Turkish Airlines,55,23:30,Economy,1,740
2023-12-26,2024-02-16,Friday,AYT,ANK,Pegasus,52,19:45,Economy,0,740
2024-05-06,2024-05-14,Tuesday,ADB,AYT,Turkish Airlines,8,11:30,Economy,1,813
